Product Code,Product Description,Purchase/Usage Frequency,Date,Customer ID,State
85123A,Recurrent Deposit Account,1,11-04-2011 11:41,18122,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 11:41,18122,Uttar Pradesh
21034,Home Insurance,1,11-04-2011 11:41,15722,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 11:53,18172,Uttar Pradesh
22727,Savings Account,1,11-04-2011 11:53,18172,Uttar Pradesh
84879,Guarantees,1,11-04-2011 11:53,18172,Uttar Pradesh
20727,Long Term Deposits,1,11-04-2011 12:05,17979,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 12:20,17203,Uttar Pradesh
22469,Credit Card,1,11-04-2011 12:21,15453,Uttar Pradesh
22457,Taxes,1,11-04-2011 12:21,15453,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 12:21,15453,Uttar Pradesh
22993,Fire Insurance,1,11-04-2011 12:39,18035,Uttar Pradesh
22727,Savings Account,1,11-04-2011 12:39,18035,Uttar Pradesh
22993,Fire Insurance,1,11-04-2011 12:39,18035,Uttar Pradesh
22457,Taxes,1,11-04-2011 12:42,15010,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 12:42,15010,Uttar Pradesh
21212,Health Insurance,1,11-04-2011 12:45,18022,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 12:45,18022,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 12:45,18022,Uttar Pradesh
23209,Securities,1,11-04-2011 12:50,14388,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 12:50,14388,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 12:50,14388,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 13:04,17690,Uttar Pradesh
21034,Home Insurance,1,11-04-2011 13:15,12577,Uttarakhand
22384,E Account,1,11-04-2011 13:24,12577,Uttarakhand
22197,Life Insurance,1,11-04-2011 13:24,12577,Uttarakhand
22197,Life Insurance,1,11-04-2011 13:24,12577,Uttarakhand
85123A,Recurrent Deposit Account,1,11-04-2011 13:25,16012,Uttar Pradesh
22469,Credit Card,1,11-04-2011 13:26,15597,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 14:03,16782,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 14:03,16782,Uttar Pradesh
20727,Long Term Deposits,1,11-04-2011 14:07,16887,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 14:19,15676,Uttar Pradesh
22384,E Account,1,11-04-2011 14:19,15676,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 14:19,15676,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 14:19,15676,Uttar Pradesh
22993,Fire Insurance,1,11-04-2011 14:26,15061,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 14:26,15061,Uttar Pradesh
22727,Savings Account,1,11-04-2011 14:35,15707,Uttar Pradesh
21212,Health Insurance,1,11-04-2011 14:35,15707,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 14:35,15707,Uttar Pradesh
22727,Savings Account,1,11-04-2011 14:35,15707,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 14:35,15707,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 14:35,15707,Uttar Pradesh
21212,Health Insurance,1,11-04-2011 14:35,15707,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 14:35,15707,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 14:49,17084,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 14:49,17084,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 14:54,17084,Uttar Pradesh
22993,Fire Insurance,1,11-04-2011 14:54,17084,Uttar Pradesh
23298,NRI Account,1,11-04-2011 14:54,17084,Uttar Pradesh
22720,Property Insurance,1,11-04-2011 14:54,17084,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 15:08,17841,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 15:08,17841,Uttar Pradesh
22386,Debit Card,1,11-04-2011 15:08,17841,Uttar Pradesh
22457,Taxes,1,11-04-2011 15:08,17841,Uttar Pradesh
20728,Particular Plus Account,1,11-04-2011 15:08,17841,Uttar Pradesh
22382,Long Term Loan,1,11-04-2011 15:08,17841,Uttar Pradesh
22720,Property Insurance,1,11-04-2011 15:08,17841,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 15:08,17841,Uttar Pradesh
22386,Debit Card,1,11-04-2011 15:08,17841,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 15:18,12484,Maharashtra
85123A,Recurrent Deposit Account,1,11-04-2011 15:18,12484,Maharashtra
22086,Vehicle Insurance,1,11-04-2011 15:18,12484,Maharashtra
22384,E Account,1,11-04-2011 15:18,12484,Maharashtra
22086,Vehicle Insurance,1,11-04-2011 15:18,12484,Maharashtra
22086,Vehicle Insurance,1,11-04-2011 15:29,16426,Uttar Pradesh
22727,Savings Account,1,11-04-2011 15:29,16426,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 15:35,17652,Uttar Pradesh
22457,Taxes,1,11-04-2011 15:35,17652,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 15:35,17652,Uttar Pradesh
22727,Savings Account,1,11-04-2011 15:50,14056,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 15:50,14056,Uttar Pradesh
23209,Securities,1,11-04-2011 15:50,14056,Uttar Pradesh
22382,Long Term Loan,1,11-04-2011 15:50,14056,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 15:51,17703,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 15:51,17703,Uttar Pradesh
84879,Guarantees,1,11-04-2011 17:03,14971,Uttar Pradesh
22457,Taxes,1,11-04-2011 17:03,14971,Uttar Pradesh
22469,Credit Card,1,11-04-2011 17:03,14971,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 10:29,14936,Assam
85099B,Short Term Deposits,1,11-06-2011 10:29,14936,Assam
21212,Health Insurance,1,11-06-2011 10:29,14936,Assam
21034,Home Insurance,1,11-06-2011 10:33,15017,Uttar Pradesh
22727,Savings Account,1,11-06-2011 10:44,18077,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 10:49,14820,Uttar Pradesh
84879,Guarantees,1,11-06-2011 11:18,15952,Uttar Pradesh
84879,Guarantees,1,11-06-2011 11:20,17769,Uttar Pradesh
47566,Travel Insurance,1,11-06-2011 11:20,17769,Uttar Pradesh
23298,NRI Account,1,11-06-2011 11:20,17769,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 11:20,17769,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 11:20,17769,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 11:21,16326,Uttar Pradesh
20725,Funds,1,11-06-2011 11:21,16326,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 11:21,16326,Uttar Pradesh
20728,Particular Plus Account,1,11-06-2011 11:21,16326,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 11:25,17387,Uttar Pradesh
23209,Securities,1,11-06-2011 11:25,17387,Uttar Pradesh
23209,Securities,1,11-06-2011 11:25,17387,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 11:25,17387,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 11:25,17387,Uttar Pradesh
21212,Health Insurance,1,11-06-2011 11:30,12619,Karnataka
85099B,Short Term Deposits,1,11-06-2011 11:32,15571,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 11:32,15571,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 11:35,16466,Uttar Pradesh
23209,Securities,1,11-06-2011 11:35,16466,Uttar Pradesh
20725,Funds,1,11-06-2011 11:35,16466,Uttar Pradesh
22384,E Account,1,11-06-2011 11:35,16466,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 11:35,16466,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 11:43,13772,Uttar Pradesh
23298,NRI Account,1,11-06-2011 11:43,13772,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 11:43,13772,Uttar Pradesh
23209,Securities,1,11-06-2011 11:43,13772,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 11:43,13772,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 11:43,13772,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 11:43,13772,Uttar Pradesh
22469,Credit Card,1,11-06-2011 11:44,16942,Uttar Pradesh
23298,NRI Account,1,11-06-2011 11:44,16942,Uttar Pradesh
20727,Long Term Deposits,1,11-06-2011 11:44,16942,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 11:44,16942,Uttar Pradesh
20728,Particular Plus Account,1,11-06-2011 11:44,16942,Uttar Pradesh
23209,Securities,1,11-06-2011 11:55,15407,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 11:55,15407,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 11:55,15407,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 11:55,15407,Uttar Pradesh
22469,Credit Card,1,11-06-2011 11:56,13447,Uttar Pradesh
22457,Taxes,1,11-06-2011 11:56,13447,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 12:01,16676,Uttar Pradesh
23298,NRI Account,1,11-06-2011 12:04,13527,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 12:04,13527,Uttar Pradesh
84879,Guarantees,1,11-06-2011 12:04,13527,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 12:07,14482,Uttar Pradesh
22727,Savings Account,1,11-06-2011 12:12,15514,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:12,15514,Uttar Pradesh
22469,Credit Card,1,11-06-2011 12:20,12838,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:20,12838,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:23,16744,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 12:26,15555,Uttar Pradesh
20728,Particular Plus Account,1,11-06-2011 12:26,15555,Uttar Pradesh
20727,Long Term Deposits,1,11-06-2011 12:26,15555,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 12:26,15555,Uttar Pradesh
23209,Securities,1,11-06-2011 12:26,15555,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 12:26,15555,Uttar Pradesh
23206,Junior Account,1,11-06-2011 12:26,15555,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 12:31,17289,Uttar Pradesh
23298,NRI Account,1,11-06-2011 12:32,16243,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:32,16243,Uttar Pradesh
21212,Health Insurance,1,11-06-2011 12:32,16445,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 12:32,16445,Uttar Pradesh
22727,Savings Account,1,11-06-2011 12:32,16445,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:32,16445,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 12:36,13365,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 12:36,13365,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 12:36,13365,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 12:36,13365,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 12:36,13365,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 12:38,12645,Karnataka
23209,Securities,1,11-06-2011 12:40,15078,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 12:40,15078,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 12:40,15078,Uttar Pradesh
22384,E Account,1,11-06-2011 12:40,15078,Uttar Pradesh
22386,Debit Card,1,11-06-2011 12:40,15078,Uttar Pradesh
21212,Health Insurance,1,11-06-2011 12:40,15078,Uttar Pradesh
20725,Funds,1,11-06-2011 12:40,15078,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 12:40,15078,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 12:44,14963,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 12:44,14963,Uttar Pradesh
22469,Credit Card,1,11-06-2011 12:50,16372,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 12:50,16372,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 12:50,16372,Uttar Pradesh
21212,Health Insurance,1,11-06-2011 12:56,17581,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 12:56,17581,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 12:56,17581,Uttar Pradesh
22384,E Account,1,11-06-2011 12:56,17581,Uttar Pradesh
20725,Funds,1,11-06-2011 12:56,17581,Uttar Pradesh
23206,Junior Account,1,11-06-2011 12:56,17581,Uttar Pradesh
23209,Securities,1,11-06-2011 12:56,17581,Uttar Pradesh
22727,Savings Account,1,11-06-2011 12:56,17581,Uttar Pradesh
22386,Debit Card,1,11-06-2011 12:56,17581,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 12:56,17581,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 12:56,17581,Uttar Pradesh
47566,Travel Insurance,1,11-06-2011 12:56,17581,Uttar Pradesh
23298,NRI Account,1,11-06-2011 12:56,17581,Uttar Pradesh
22469,Credit Card,1,11-06-2011 13:00,17608,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 13:00,17608,Uttar Pradesh
21212,Health Insurance,1,11-06-2011 13:11,12638,Jammu & Kashmir
22457,Taxes,1,11-06-2011 13:17,14174,Uttar Pradesh
22386,Debit Card,1,11-06-2011 13:17,14174,Uttar Pradesh
22469,Credit Card,1,11-06-2011 13:28,16771,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 13:32,14553,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 13:36,12381,Telangana
22720,Property Insurance,1,11-06-2011 13:36,12381,Telangana
23203A,Medium Term Deposits,1,11-06-2011 13:37,17114,Uttar Pradesh
22993,Fire Insurance,1,11-06-2011 13:40,13634,Uttar Pradesh
22386,Debit Card,1,11-06-2011 13:40,13634,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 13:40,13634,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 13:40,13634,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 13:42,16488,Uttar Pradesh
23209,Securities,1,11-06-2011 13:48,14039,Uttar Pradesh
20728,Particular Plus Account,1,11-06-2011 13:48,14039,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 13:53,13040,Uttar Pradesh
84879,Guarantees,1,11-06-2011 13:53,13040,Uttar Pradesh
22457,Taxes,1,11-06-2011 13:53,16033,Uttar Pradesh
22727,Savings Account,1,11-06-2011 13:53,16033,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 13:53,16033,Uttar Pradesh
47566,Travel Insurance,1,11-06-2011 13:53,16033,Uttar Pradesh
23298,NRI Account,1,11-06-2011 13:53,16033,Uttar Pradesh
84879,Guarantees,1,11-06-2011 13:54,15426,Uttar Pradesh
22469,Credit Card,1,11-06-2011 13:54,15426,Uttar Pradesh
84879,Guarantees,1,11-06-2011 13:54,15839,Uttar Pradesh
23298,NRI Account,1,11-06-2011 14:02,15696,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 14:02,15696,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:02,15696,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:02,15696,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 14:02,15696,Uttar Pradesh
23209,Securities,1,11-06-2011 14:08,17107,Uttar Pradesh
22384,E Account,1,11-06-2011 14:08,17107,Uttar Pradesh
20725,Funds,1,11-06-2011 14:08,17107,Uttar Pradesh
22383,Pension Plans,1,11-06-2011 14:08,17107,Uttar Pradesh
22727,Savings Account,1,11-06-2011 14:08,17107,Uttar Pradesh
23298,NRI Account,1,11-06-2011 14:08,17107,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 14:08,17107,Uttar Pradesh
22382,Long Term Loan,1,11-06-2011 14:08,17107,Uttar Pradesh
23206,Junior Account,1,11-06-2011 14:08,17107,Uttar Pradesh
22727,Savings Account,1,11-06-2011 14:08,17107,Uttar Pradesh
22386,Debit Card,1,11-06-2011 14:14,17768,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 14:14,17768,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 14:14,17768,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:29,15427,Uttar Pradesh
22720,Property Insurance,1,11-06-2011 14:29,15427,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 14:29,15427,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:29,15427,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:33,14502,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:35,18170,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 14:36,15513,Uttar Pradesh
22457,Taxes,1,11-06-2011 14:38,14511,Uttar Pradesh
84879,Guarantees,1,11-06-2011 14:38,14511,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:39,14547,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:39,14547,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 14:39,14547,Uttar Pradesh
22386,Debit Card,1,11-06-2011 14:39,14547,Uttar Pradesh
22386,Debit Card,1,11-06-2011 14:39,14547,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 14:39,14547,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 14:43,17920,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:43,17920,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:45,14502,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 14:45,14502,Uttar Pradesh
22086,Vehicle Insurance,1,11-06-2011 14:45,14502,Uttar Pradesh
84879,Guarantees,1,11-06-2011 14:45,14502,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 14:50,15883,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 14:50,15883,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 14:56,14664,Uttar Pradesh
22457,Taxes,1,11-06-2011 14:56,14664,Uttar Pradesh
22469,Credit Card,1,11-06-2011 14:56,14664,Uttar Pradesh
84879,Guarantees,1,11-06-2011 15:02,13719,Uttar Pradesh
84879,Guarantees,1,11-06-2011 15:11,13523,Uttar Pradesh
22386,Debit Card,1,11-06-2011 15:17,17082,Uttar Pradesh
85099B,Short Term Deposits,1,11-06-2011 15:17,17082,Uttar Pradesh
47566,Travel Insurance,1,11-06-2011 15:17,17082,Uttar Pradesh
23203A,Medium Term Deposits,1,11-06-2011 15:20,15025,Uttar Pradesh
84879,Guarantees,1,11-06-2011 15:20,15025,Uttar Pradesh
23209,Securities,1,11-06-2011 15:20,15025,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 15:20,15025,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 15:20,15025,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 15:43,17131,Uttar Pradesh
23209,Securities,1,11-06-2011 15:53,14868,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-06-2011 16:01,12748,Uttar Pradesh
23206,Junior Account,1,11-06-2011 16:01,12748,Uttar Pradesh
22457,Taxes,1,11-06-2011 16:01,12748,Uttar Pradesh
20727,Long Term Deposits,1,11-06-2011 16:01,12748,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 16:04,16357,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 16:07,12357,Himachal Pradesh
22727,Savings Account,1,11-06-2011 16:07,12357,Himachal Pradesh
47566,Travel Insurance,1,11-06-2011 16:13,15993,Uttar Pradesh
84879,Guarantees,1,11-06-2011 16:13,15993,Uttar Pradesh
22423,Payroll Account,1,11-06-2011 16:13,15993,Uttar Pradesh
22197,Life Insurance,1,11-06-2011 16:13,15993,Uttar Pradesh
21034,Home Insurance,1,11-06-2011 16:14,15351,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 07:38,16612,Uttar Pradesh
85099B,Short Term Deposits,1,11-07-2011 07:38,16612,Uttar Pradesh
85099B,Short Term Deposits,1,11-07-2011 08:30,16523,Uttar Pradesh
21212,Health Insurance,1,11-07-2011 08:34,15618,Uttar Pradesh
85099B,Short Term Deposits,1,11-07-2011 08:54,15150,Uttar Pradesh
22727,Savings Account,1,11-07-2011 08:54,15150,Uttar Pradesh
21212,Health Insurance,1,11-07-2011 09:12,17164,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 09:12,17164,Uttar Pradesh
22720,Property Insurance,1,11-07-2011 09:13,17164,Uttar Pradesh
22457,Taxes,1,11-07-2011 09:24,17430,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 09:24,17430,Uttar Pradesh
22386,Debit Card,1,11-07-2011 09:24,17430,Uttar Pradesh
22469,Credit Card,1,11-07-2011 10:23,17761,Uttar Pradesh
22423,Payroll Account,1,11-07-2011 10:23,17761,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 10:43,13097,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
21212,Health Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 10:58,15870,Uttar Pradesh
22382,Long Term Loan,1,11-07-2011 11:21,16053,Uttar Pradesh
85099B,Short Term Deposits,1,11-07-2011 11:30,13139,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 11:32,17623,Uttar Pradesh
23298,NRI Account,1,11-07-2011 11:32,17623,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 11:32,17623,Uttar Pradesh
22197,Life Insurance,1,11-07-2011 11:33,15785,Uttar Pradesh
22383,Pension Plans,1,11-07-2011 11:33,15785,Uttar Pradesh
20725,Funds,1,11-07-2011 11:33,15785,Uttar Pradesh
22727,Savings Account,1,11-07-2011 11:41,12748,Uttar Pradesh
22993,Fire Insurance,1,11-07-2011 11:41,12748,Uttar Pradesh
21034,Home Insurance,1,11-07-2011 11:41,12748,Uttar Pradesh
22720,Property Insurance,1,11-07-2011 11:55,13890,Uttar Pradesh
22423,Payroll Account,1,11-07-2011 12:04,15493,Uttar Pradesh
22727,Savings Account,1,11-07-2011 12:27,12408,Tamil Nadu
23206,Junior Account,1,11-07-2011 12:27,12408,Tamil Nadu
85099B,Short Term Deposits,1,11-07-2011 12:29,15719,Uttar Pradesh
22386,Debit Card,1,11-07-2011 12:29,15719,Uttar Pradesh
23203A,Medium Term Deposits,1,11-07-2011 12:29,15719,Uttar Pradesh
23298,NRI Account,1,11-07-2011 12:29,15719,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 12:29,15719,Uttar Pradesh
22457,Taxes,1,11-07-2011 12:29,15719,Uttar Pradesh
21212,Health Insurance,1,11-07-2011 12:29,15719,Uttar Pradesh
22720,Property Insurance,1,11-07-2011 12:29,15719,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 12:29,15719,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 12:29,14387,Uttar Pradesh
22457,Taxes,1,11-07-2011 12:29,14387,Uttar Pradesh
85099B,Short Term Deposits,1,11-07-2011 12:29,14387,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 12:29,14387,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 12:39,16817,Uttar Pradesh
22727,Savings Account,1,11-07-2011 12:44,12708,Karnataka
85099B,Short Term Deposits,1,11-07-2011 12:52,17811,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 12:52,17811,Uttar Pradesh
22386,Debit Card,1,11-07-2011 12:56,14527,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 13:01,16362,Uttar Pradesh
22197,Life Insurance,1,11-07-2011 13:25,18016,Uttar Pradesh
22727,Savings Account,1,11-07-2011 13:25,18016,Uttar Pradesh
20727,Long Term Deposits,1,11-07-2011 13:25,18016,Uttar Pradesh
22727,Savings Account,1,11-07-2011 13:45,13599,Uttar Pradesh
20725,Funds,1,11-07-2011 14:23,18229,Uttar Pradesh
22382,Long Term Loan,1,11-07-2011 14:40,14700,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 14:40,18036,Uttar Pradesh
20728,Particular Plus Account,1,11-07-2011 14:40,18036,Uttar Pradesh
22382,Long Term Loan,1,11-07-2011 14:40,18036,Uttar Pradesh
23209,Securities,1,11-07-2011 14:40,18036,Uttar Pradesh
22383,Pension Plans,1,11-07-2011 14:40,18036,Uttar Pradesh
23209,Securities,1,11-07-2011 14:44,16570,Uttar Pradesh
22086,Vehicle Insurance,1,11-07-2011 14:51,17014,Uttar Pradesh
21034,Home Insurance,1,11-07-2011 14:51,17014,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-07-2011 15:07,16242,Uttar Pradesh
20728,Particular Plus Account,1,11-07-2011 15:07,16242,Uttar Pradesh
20725,Funds,1,11-07-2011 15:07,16242,Uttar Pradesh
22384,E Account,1,11-07-2011 15:07,16242,Uttar Pradesh
20727,Long Term Deposits,1,11-07-2011 15:07,16242,Uttar Pradesh
23209,Securities,1,11-07-2011 15:07,16242,Uttar Pradesh
22382,Long Term Loan,1,11-07-2011 15:07,16242,Uttar Pradesh
84879,Guarantees,1,11-07-2011 15:15,17158,Uttar Pradesh
21212,Health Insurance,1,11-07-2011 15:27,17302,Uttar Pradesh
22423,Payroll Account,1,11-07-2011 15:33,17043,Uttar Pradesh
21034,Home Insurance,1,11-07-2011 15:40,13673,Uttar Pradesh
47566,Travel Insurance,1,11-07-2011 15:40,13673,Uttar Pradesh
